"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2001","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","606,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,082,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","720,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","489,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,262,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","636,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","440,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,862,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","174,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","294,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,694,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,108,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","999,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","953,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","9,294,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,486,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","963,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","318,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","462,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,931,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","847,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","18,547,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,473,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","269,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,433,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","707,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,363,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","221,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","10,845,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","656,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,981,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","568,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","522,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","590,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,797,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","646,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,450,000",""
"SURVEY","2001","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,902,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","736,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,723,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,757,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","18,172,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,079,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","13,154,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,975,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","643,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,444,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","571,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","536,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,367,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","928,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","259,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,102,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","173,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","315,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,240,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,695,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","845,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,035,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","6,438,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,567,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","508,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","235,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","691,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,552,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","771,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","19,665,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","924,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","309,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,616,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,297,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","855,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","16,492,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","785,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,728,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","590,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","281,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","441,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,629,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","461,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,141,000",""
"SURVEY","2000","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,140,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","647,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,999,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,453,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","15,345,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,395,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","12,326,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,122,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","512,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,398,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","683,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","729,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,690,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","967,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","186,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,681,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","256,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","453,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,095,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","7,253,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","710,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,061,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","MONTANA","30","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,124,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,724,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","NEVADA","32","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","624,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","251,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","601,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,188,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","671,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","15,797,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","OHIO","39","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,066,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","362,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","OREGON","41","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,052,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,347,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,277,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","13,978,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","530,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","TEXAS","48","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","5,599,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","UTAH","49","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","796,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","VERMONT","50","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","249,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","287,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,560,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","255,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,080,000",""
"SURVEY","1999","MARKETING YEAR","","STATE","WYOMING","56","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,625,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","818,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,112,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,033,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","23,157,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","COLORADO","08","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","1,361,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","14,426,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,898,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","HAWAII","15","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","727,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","IDAHO","16","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","3,900,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","760,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","704,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,730,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","640,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","210,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","2,685,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","MAINE","23","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","179,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","339,000",""
"SURVEY","1998","MARKETING YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","HONEY","HONEY - PRODUCTION, MEASURED IN $","TOTAL","NOT SPECIFIED","4,488,000",""
